id,Predicted
11734,0.030686335
20584,0.943088294
23308,0.958095745
30528,0.971613808
15389,0.058184053
8628,0.970262979
14833,0.969025134
13340,0.968368043
36159,0.133372936
34426,0.027797548
33981,0.930241583
28052,0.027392556
28356,0.961802327
1445,0.935284269
22436,0.877371737
13269,0.894913426
26085,0.951228209
8544,0.070868189
26258,0.9701234
33329,0.958353009
23629,0.931296454
39264,0.875062015
38017,0.916234814
32806,0.857341018
34185,0.938363519
36313,0.964515611
24125,0.918508269
38762,0.172073192
4086,0.136500547
27243,0.9338023
27547,0.746748903
30103,0.914954249
37368,0.070035547
9928,0.967343886
29625,0.78859693
8536,0.961144283
20724,0.038182623
26058,0.957433115
9221,0.971734111
28633,0.972238528
15594,0.947171821
11551,0.352421371
25797,0.380682505
34956,0.955221946
33553,0.972536422
3266,0.968899238
29175,0.949102178
15615,0.95704609
29901,0.964111762
8967,0.950930097
1653,0.423347652
30222,0.792435259
34501,0.02853269
26326,0.956066178
5362,0.881284703
2586,0.959258825
35576,0.929957962
24070,0.912792517
22377,0.036333078
18063,0.872713841
20762,0.954381472
39151,0.506775198
12344,0.972462339
944,0.958214728
22646,0.966104916
15055,0.964649162
22316,0.047192878
26633,0.645008358
34357,0.643904111
8168,0.174834215
8575,0.08953592
29161,0.17200936
39051,0.828661202
10441,0.962635391
30372,0.968397761
33324,0.909594591
18283,0.962331219
31348,0.92794937
7325,0.041624312
13377,0.71120775
845,0.781438717
6536,0.972267328
20582,0.027986334
31005,0.026976128
33306,0.933508181
8081,0.865014013
25474,0.025821769
28361,0.965458845
19260,0.488724853
22276,0.292728678
2693,0.913838891
15076,0.872588237
34338,0.956598583
34107,0.048849082
34974,0.945678036
3676,0.039774503
28955,0.948064763
28930,0.969070883
25891,0.386166488
2704,0.034464078
908,0.938236077
18613,0.951543386
34714,0.946721964
18879,0.093592187
38352,0.849573503
9319,0.956608401
5830,0.895542549
10463,0.027460788
25067,0.067317879
28577,0.558089174
1812,0.964627003
38151,0.775185338
10862,0.969034348
38064,0.045640056
35105,0.961968259
1150,0.061525447
17322,0.904807171
19705,0.570373305
34567,0.593492693
16879,0.791875565
12614,0.130543564
588,0.964685498
1132,0.9514278
28893,0.956907641
30391,0.96893864
38993,0.943050243
30716,0.853403894
1117,0.911334205
37000,0.969112078
30767,0.81887979
2063,0.96953612
30597,0.127983686
35996,0.358615072
17393,0.060691428
3278,0.943642597
19827,0.157193496
11407,0.872394724
9388,0.928164847
25555,0.93176669
7312,0.962373476
6261,0.025004437
38600,0.96309445
16361,0.035867876
26746,0.937392441
21038,0.068741476
24638,0.963050185
19162,0.207628794
1076,0.966843208
23877,0.892183721
30840,0.855735648
3650,0.056798881
20002,0.957291456
6964,0.963019923
30146,0.482208517
18650,0.828082955
25255,0.964725248
1070,0.23199522
30887,0.407603236
1049,0.927937917
23667,0.600879525
16085,0.967054057
24026,0.64700951
6943,0.073465539
35921,0.948753459
1919,0.953562654
23399,0.946119852
28630,0.930670672
30625,0.948894216
23652,0.875203709
3078,0.960107668
384,0.965840541
3150,0.791794931
2609,0.031450223
20105,0.894449674
30984,0.032590639
9165,0.967594024
30731,0.388912292
31028,0.037754668
10833,0.826300049
17922,0.96395099
15667,0.064795592
7980,0.074145595
30331,0.947254739
15918,0.03735979
16357,0.665624938
7116,0.029590347
7239,0.024513198
28169,0.390803407
9779,0.970893677
6789,0.954703765
31053,0.033585691
29280,0.968234023
37254,0.88199115
25126,0.963754596
11079,0.621968762
21660,0.922536579
4087,0.891664691
31123,0.029232908
17364,0.947563793
4234,0.965541638
2001,0.929639373
18426,0.928408519
28409,0.97127889
9758,0.951085107
39042,0.055821932
950,0.047205798
39157,0.609124191
935,0.953630754
32975,0.97137942
19614,0.959641316
5090,0.93314525
22834,0.037735769
763,0.95584733
18751,0.048257803
14490,0.585569646
16594,0.105974774
12160,0.967427371
1388,0.471971871
6374,0.970350097
22257,0.970499738
31237,0.183899689
33199,0.066173052
6594,0.362734607
28402,0.952392776
30971,0.944412283
3375,0.967352974
1324,0.067741789
31510,0.931805547
35155,0.971553084
19938,0.965891736
38612,0.883372685
6630,0.787028336
15236,0.334273025
1765,0.068525804
11253,0.860406762
5902,0.921838313
11473,0.702085631
34640,0.954225454
12228,0.968965415
176,0.064288411
37467,0.972112729
6168,0.935238126
31362,0.970071101
26894,0.957406695
31368,0.969695197
28068,0.113446358
6323,0.206521941
36208,0.605199377
28043,0.851849856
2661,0.921090049
4414,0.962489614
12438,0.874847295
23960,0.969159261
12027,0.920507294
14526,0.91471255
35565,0.032048987
2151,0.667991164
32209,0.042289071
5216,0.02904151
31745,0.969067219
31817,0.089072881
29395,0.949924118
7881,0.024999076
14060,0.311870649
773,0.02692157
10778,0.196187853
36034,0.889161646
38980,0.919614916
23094,0.972241571
31489,0.642778369
759,0.726995176
27895,0.97210612
15409,0.948039817
5511,0.312436151
36793,0.970301165
6342,0.027037839
21282,0.941586635
31740,0.085733144
14866,0.963525594
6177,0.963069818
2222,0.971275845
8020,0.963566108
29439,0.923956173
6268,0.972809828
5693,0.960673217
7062,0.110465143
33537,0.112837338
25086,0.967180653
28836,0.032862262
17655,0.517866804
20965,0.376608592
855,0.948725048
24786,0.076367187
30958,0.969699466
20300,0.968047083
3352,0.593549013
25417,0.280120633
6143,0.951681363
11657,0.050316755
34997,0.025721598
5742,0.941372424
4476,0.031716039
31354,0.955549826
1468,0.080294645
20814,0.903270567
18987,0.877594773
26114,0.025003905
4682,0.865588546
3170,0.791465253
35385,0.960505463
28232,0.958894336
6467,0.959128976
15546,0.069414042
15781,0.486609378
7962,0.616730875
31957,0.943448539
27471,0.394052704
21180,0.038738421
19952,0.960641467
17784,0.123106145
24458,0.027395243
4211,0.062767195
2431,0.17170853
32045,0.640226504
35988,0.749075118
38305,0.934821972
36607,0.822560458
38949,0.36264145
29177,0.967966362
34627,0.04830928
14297,0.650076589
37129,0.033448205
10141,0.940221946
2130,0.056320188
2937,0.280380635
29422,0.589846908
14563,0.198083015
32146,0.922956311
6442,0.04006167
27611,0.972833042
2278,0.966708026
32550,0.029470292
12689,0.970011967
31782,0.959207204
8493,0.967518085
25913,0.032199395
811,0.0450145
15042,0.654043292
33674,0.029752174
6298,0.968300414
27874,0.961167031
3761,0.906809928
4479,0.089399652
32293,0.09879321
18695,0.914689511
29431,0.765374785
7844,0.830118321
37498,0.074947153
27166,0.040051192
14547,0.067662873
7014,0.712680638
26685,0.908334203
22354,0.16151751
29111,0.064570885
8012,0.966369122
5537,0.927732155
29892,0.869884941
22938,0.904714034
15240,0.926468395
26568,0.028048679
2258,0.966609338
31483,0.954835962
26788,0.908327642
26507,0.966515667
32437,0.971361472
5807,0.908993195
36643,0.971421569
27012,0.828826988
8103,0.971375923
33819,0.847076515
9607,0.057886672
14513,0.172398627
21908,0.327906413
6244,0.158656661
39265,0.386950244
15482,0.881200622
2791,0.961413791
4458,0.872119853
31566,0.969176027
36735,0.062002061
17179,0.967730655
38608,0.813783627
6046,0.968710066
6800,0.92394806
9018,0.03425007
11549,0.967015566
13200,0.786220887
9923,0.039935222
613,0.546400235
37874,0.063105267
16442,0.924060812
38901,0.760061467
393,0.958413451
8377,0.795143827
31601,0.965225921
18359,0.947856378
8691,0.946127524
25686,0.031121758
5007,0.885254367
4104,0.028533061
31494,0.888255522
34141,0.972257535
13331,0.972411828
32684,0.062353241
26759,0.921600002
29617,0.969610011
1500,0.953814509
12938,0.827464304
1793,0.057238198
25234,0.065552494
15350,0.971784316
5117,0.31219074
26671,0.333125911
38183,0.029521524
1495,0.027685585
10566,0.103449818
2829,0.031600743
16790,0.299968219
21713,0.045837827
38154,0.120204609
19886,0.2801165
2629,0.922417638
7407,0.968266197
7172,0.087377801
3956,0.034113974
14059,0.949046736
32872,0.954829256
16058,0.970864424
6235,0.448938959
265,0.075691943
6164,0.03024474
4703,0.762774122
2679,0.963949003
15186,0.351468348
15184,0.969488468
33908,0.784915686
28815,0.02884146
25825,0.088385014
26816,0.927771709
36277,0.96970636
25730,0.119999856
26449,0.959702494
25053,0.920793163
23969,0.957514908
2868,0.942052428
31226,0.916911639
9531,0.935638128
32055,0.72160456
23898,0.428055641
22686,0.949812364
26386,0.960361022
35803,0.06446426
26379,0.039429094
35345,0.054992095
35384,0.603473022
6589,0.036658419
24553,0.758806229
38881,0.216011996
24609,0.162913731
17594,0.048743866
38495,0.03585515
27420,0.967475003
10855,0.96751872
31008,0.2959708
25527,0.872615378
483,0.13848935
36053,0.92963738
22532,0.307601726
23617,0.900877146
2449,0.913454199
26651,0.219346509
32674,0.783422918
19657,0.825799612
27303,0.963034356
33157,0.319917859
11196,0.103453877
2088,0.02556495
33294,0.076826324
2071,0.727097022
18276,0.0737238
3296,0.085117915
11208,0.958503217
27030,0.085537909
26137,0.037477311
33171,0.126856552
30147,0.205557764
2870,0.844433652
29780,0.970292874
23583,0.880066079
28441,0.957906661
38315,0.083890736
22002,0.934493104
38887,0.966980868
9022,0.967637257
5413,0.897827584
33271,0.040565565
10467,0.534856265
22328,0.948451378
36756,0.03349499
16867,0.970905406
26170,0.048201979
23058,0.162771848
3273,0.947094373
23618,0.960209968
7225,0.967095147
6914,0.575191695
17582,0.032119501
7696,0.728717926
26229,0.943690966
28218,0.970942227
11068,0.03431702
14149,0.715299202
22566,0.51230939
6332,0.938364627
8501,0.927754844
6885,0.969312574
1694,0.024774263
18881,0.970973619
1053,0.42370939
34412,0.973247805
15622,0.97118083
14145,0.040011746
33582,0.872887804
20501,0.95886632
8138,0.570637537
26145,0.827315326
25680,0.971302982
15366,0.964366487
28919,0.596834653
25661,0.092561027
28343,0.17231033
12464,0.070282986
22844,0.553684458
36288,0.971805246
18263,0.553576461
4364,0.96159691
1524,0.972226234
36821,0.972194346
17508,0.972713854
38125,0.703225944
13366,0.162165439
21104,0.966633964
9798,0.936472027
4765,0.934686326
30047,0.962619967
2079,0.033576896
31992,0.448571278
38648,0.97151045
33045,0.911045011
30351,0.972633013
39273,0.951981563
35662,0.958423514
28532,0.592138355
14543,0.972835144
36063,0.966560455
36767,0.77821578
37651,0.968533413
15181,0.064991529
9650,0.968881893
35997,0.943766499
27906,0.935942279
17814,0.972371816
19505,0.964486529
5046,0.97136655
1334,0.968585728
36014,0.748450224
1016,0.087813923
23377,0.335519781
32641,0.967564753
1027,0.152536908
24424,0.715473314
16517,0.959581391
12251,0.972277672
30704,0.972466435
5523,0.928586445
20933,0.973370982
19818,0.963766936
32631,0.960795964
22114,0.973399758
12382,0.91675057
36952,0.109091523
27548,0.192484725
11625,0.055006677
5592,0.959335275
2807,0.972367642
17054,0.945565241
36600,0.969111571
34623,0.97188718
33656,0.970140173
12724,0.959834578
21802,0.967916301
7233,0.740324414
28538,0.963363155
20897,0.061981537
1157,0.946846007
32664,0.956461544
13998,0.968234169
35714,0.964231301
16871,0.95382197
34194,0.968426298
20981,0.203350077
33245,0.967431623
15720,0.97193449
13352,0.955761323
26063,0.075763647
7446,0.970016885
358,0.95670106
29146,0.970715713
840,0.961964084
12288,0.922866029
25498,0.804669903
37027,0.968731182
9213,0.970722791
23809,0.973467002
32164,0.972198697
32031,0.963409516
28131,0.255388258
37051,0.031482529
19315,0.952336216
18208,0.55900497
15747,0.967511501
27927,0.029656274
21506,0.734336158
34093,0.950951428
14371,0.972805689
12713,0.971623049
14713,0.973005256
24244,0.972505005
15420,0.40468816
21623,0.939180003
6415,0.729605421
9609,0.952671082
6925,0.117913041
28568,0.968863454
5246,0.966062088
24241,0.52330157
16109,0.973037928
22691,0.972757544
7343,0.590730491
19596,0.947897822
12035,0.972358535
19271,0.841629097
30965,0.96469734
7755,0.962100736
16103,0.950439754
21993,0.454656638
8949,0.970895643
6756,0.571241448
5278,0.937693568
14066,0.944382215
12595,0.971340147
27374,0.964676888
25393,0.94159442
31335,0.972511713
22278,0.970528847
13847,0.961631854
4281,0.103038457
38444,0.969344024
7658,0.968600734
25586,0.958633042
18978,0.946137122
8136,0.967316644
26336,0.971260009
2587,0.323787967
30057,0.110820629
34781,0.970840828
18597,0.972779103
26149,0.965321222
34359,0.030471202
34045,0.969741648
27034,0.969862444
28641,0.967379599
33123,0.971608184
39,0.966030801
7940,0.972227664
35792,0.970918616
7033,0.229867454
11244,0.972621751
27425,0.966983969
33869,0.809873766
16356,0.966845304
17076,0.149883452
21673,0.471575243
16125,0.953548856
29325,0.949932816
33569,0.310972948
24941,0.158583691
27763,0.972137659
30720,0.535369386
28298,0.945141958
16499,0.97258504
34198,0.971702708
24729,0.96704801
34439,0.915589929
975,0.424579315
21629,0.953446192
15046,0.857626471
3883,0.971333101
8167,0.080174925
14398,0.967967863
39156,0.973082922
9272,0.973499287
7668,0.965213751
3510,0.950689519
32555,0.935855876
38473,0.971784972
11510,0.967158142
24403,0.968108454
39087,0.084306388
20488,0.068485897
15092,0.967712041
31913,0.751933252
36513,0.509029012
10785,0.117400877
31759,0.961958047
12515,0.033295133
21446,0.970726898
5422,0.969931836
28899,0.960384544
36330,0.059043485
7661,0.871025399
24945,0.972952888
2156,0.965098863
16445,0.959502163
19480,0.033285183
17270,0.677936384
7337,0.695806896
23291,0.972143276
4943,0.949853439
27280,0.025524728
4527,0.969958689
2261,0.967551625
23453,0.967364372
9192,0.93594204
15298,0.759776766
38485,0.965026978
4440,0.143522063
33196,0.97329694
15088,0.963339991
27419,0.959880889
4654,0.414139927
10165,0.111841186
37827,0.961730667
8895,0.970833263
14619,0.969107401
23281,0.973545867
28769,0.947510297
30158,0.746052086
5982,0.410906497
1746,0.972614734
9770,0.058956989
11819,0.966727685
36271,0.310512393
30085,0.1588857
36354,0.972284032
25660,0.960818696
28852,0.970591588
4148,0.050604355
11764,0.032437346
3039,0.953671696
25013,0.967070956
6998,0.970598616
12098,0.185956443
21183,0.96903338
27581,0.965766741
11327,0.96836441
35908,0.904503708
22993,0.973200567
30588,0.968740983
5258,0.972902954
12526,0.936062851
8364,0.688343889
1401,0.45321186
34293,0.962956865
28772,0.7840537
23776,0.103903817
4322,0.947274157
36780,0.63236864
15102,0.067001877
2423,0.969040251
8481,0.961860768
9556,0.971926356
15780,0.961261437
8376,0.941799467
19037,0.90864452
38012,0.966436274
6828,0.971682654
35725,0.38273356
7680,0.969918652
20973,0.044431771
20893,0.90457781
3455,0.214958522
35364,0.957340518
39245,0.967033604
33787,0.075399096
7467,0.174494673
12723,0.671072062
10137,0.969998142
22760,0.952051818
21221,0.968653048
11571,0.034900567
33475,0.968992216
34020,0.963928925
1550,0.824238713
27138,0.969903575
22759,0.965291371
12915,0.969737146
9617,0.519028137
21754,0.122473756
29743,0.063799348
6199,0.946831519
9843,0.960889936
26050,0.950118511
37873,0.969299157
38248,0.052811297
37187,0.959352343
13831,0.964152073
7217,0.084733479
2603,0.973367026
26387,0.97220339
22763,0.973185455
12824,0.286494427
22274,0.165330963
15963,0.969617646
10350,0.955817154
16990,0.971351516
18141,0.971901524
5199,0.968551945
10724,0.913594663
14189,0.971318152
31267,0.967922144
21427,0.972383726
34849,0.969576589
34051,0.969863342
596,0.337180204
10439,0.96402043
5148,0.111855891
6849,0.759555917
31773,0.950832224
37477,0.962938818
16290,0.96994999
33635,0.969696163
31718,0.386751651
25262,0.968028369
29238,0.932929731
1503,0.973732682
8446,0.037145097
36533,0.026442148
6076,0.30652421
21346,0.198789467
18531,0.96145456
15028,0.032056528
34260,0.914869605
37800,0.026039102
595,0.825848553
1544,0.946109226
10991,0.835464098
11187,0.058896724
16798,0.937305258
18875,0.026908896
5160,0.704527777
37420,0.33966604
8722,0.036475269
14177,0.53774215
19997,0.029728912
10382,0.880613059
11346,0.917000731
6385,0.47255282
20206,0.045784056
20831,0.968434972
4244,0.072283727
33579,0.028000432
1647,0.055876866
3710,0.969349928
15476,0.965008662
36397,0.970131191
6224,0.025572885
24183,0.024548607
77,0.024363151
25204,0.49907123
23962,0.904912809
32782,0.025379166
16295,0.03459057
12010,0.973436262
10602,0.89136603
948,0.030024465
9361,0.038341365
30040,0.971152887
1399,0.026888711
13739,0.033866076
9320,0.944724524
18461,0.570961086
37506,0.02412035
14535,0.899745475
22553,0.036099344
26207,0.023882421
19706,0.966557107
17839,0.927663599
6328,0.036596332
9577,0.582372887
8877,0.041631064
17079,0.028807825
7336,0.026039673
22454,0.037642742
23997,0.024529498
38332,0.972589056
4042,0.025054274
34544,0.95522568
19809,0.644418373
15162,0.027905127
3413,0.027274901
11293,0.51828408
20882,0.024979004
13664,0.899026232
15116,0.967499209
16706,0.035734293
27615,0.958016783
471,0.179364556
836,0.777081368
33175,0.024331609
7155,0.863278201
664,0.026848298
21284,0.031580397
30849,0.024759149
2271,0.939080902
27872,0.85483183
22145,0.028012592
1390,0.052644305
16023,0.654982845
25273,0.538418795
34299,0.564872913
23964,0.043306723
19430,0.938409927
38698,0.504659281
20003,0.038502538
4025,0.025476464
35383,0.938658823
29089,0.024250159
24146,0.848442085
11411,0.033264322
25043,0.958509903
35807,0.031287486
15548,0.710193816
22822,0.967450129
6865,0.024948309
447,0.025539845
29240,0.9699092
27237,0.846463212
31636,0.045790028
34062,0.029685504
1557,0.072254699
10611,0.023937462
26202,0.078012806
15266,0.438602158
3579,0.026850755
12238,0.972524142
9622,0.474860478
15198,0.155701904
8225,0.959078464
5851,0.033044713
11768,0.024106759
4257,0.972159863
8110,0.027707348
26687,0.222791893
22706,0.024449591
30426,0.862071109
26636,0.031482913
12162,0.963013
6430,0.048403208
4139,0.9584326
36950,0.28416575
6651,0.963141647
35850,0.329425196
36862,0.059491979
26124,0.967800268
13214,0.052759975
2069,0.026981353
337,0.899438555
3397,0.932659218
39251,0.838350934
468,0.210113219
3730,0.034785118
37095,0.025004564
36776,0.530570372
3332,0.077961312
33523,0.178840226
32963,0.224500402
38279,0.02859063
30733,0.026010076
7089,0.025931928
5393,0.264086006
16022,0.024825274
36705,0.905128581
1139,0.027498676
7420,0.96453283
8187,0.025502239
26042,0.470636633
1366,0.957333847
13224,0.025524865
14436,0.970842842
36591,0.028292708
38111,0.026498643
19424,0.805490883
14135,0.327515884
27827,0.027942873
17998,0.206251397
11795,0.953116618
12376,0.02716885
32165,0.032191013
22927,0.025393396
13640,0.096788465
14356,0.798535173
2477,0.968596571
22085,0.024017801
15549,0.97192428
13401,0.755798318
13987,0.118696714
27135,0.632668293
28308,0.588179427
13941,0.04217147
12587,0.032872266
6156,0.129622544
21085,0.024607603
36379,0.956048395
37676,0.035221231
29436,0.626337151
2982,0.255659388
19924,0.027735999
13696,0.025960409
23719,0.068570694
7515,0.931309032
23806,0.126897347
1867,0.944767896
34481,0.026140688
8778,0.024444767
1911,0.713803667
29112,0.908745206
11098,0.108598336
12696,0.031679934
10889,0.026422253
20330,0.969332557
36623,0.028874823
31854,0.10422157
38349,0.897757174
13176,0.28108326
24884,0.039508301
37522,0.667552834
38093,0.047984087
20479,0.239058081
3401,0.056540099
16133,0.294875319
12984,0.972295166
1441,0.946906159
2061,0.046735107
7317,0.646509727
20943,0.024152254
27631,0.032456774
5405,0.025842401
16907,0.964812453
19322,0.192356071
1026,0.949460683
32828,0.056547648
25177,0.026093047
3566,0.421256358
26203,0.966089596
8032,0.032035975
28800,0.848132204
10601,0.082768602
38645,0.84089258
9145,0.940223839
12126,0.966732692
19782,0.033983453
39250,0.024623289
15801,0.0514004
20197,0.024635681
26620,0.847566943
34515,0.037035267
1225,0.061149927
29021,0.030645881
31461,0.068318176
19790,0.160584078
5208,0.723380577
643,0.055843795
28974,0.027854449
15732,0.027603149
26365,0.03074638
29799,0.029762918
18944,0.946036934
22709,0.024667825
1297,0.053173811
7268,0.025539891
33614,0.032224744
10041,0.927327251
37070,0.400885157
22071,0.368650184
24692,0.039189059
27038,0.025507859
17046,0.521571674
31463,0.970327296
8819,0.068504644
1872,0.971209329
31644,0.348994293
8399,0.024723437
31172,0.902214302
20430,0.917679615
993,0.027896782
1989,0.832193888
35934,0.151573732
31722,0.892241067
13545,0.024059284
192,0.024021565
39244,0.02436208
34437,0.032759614
26874,0.055631163
9107,0.246560177
31588,0.971449378
20790,0.025863721
30714,0.427455051
29079,0.944706949
7416,0.024608031
6278,0.967504748
5520,0.03061424
4575,0.025186355
3356,0.924106192
16322,0.025731829
21086,0.024093867
27775,0.024697644
22600,0.037972624
11954,0.028439548
6934,0.099409775
26154,0.899741034
17316,0.947429844
23582,0.030199912
26910,0.029024577
2656,0.9511235
35884,0.04039786
34136,0.573578803
19199,0.828423356
2448,0.886459323
21488,0.232481062
21356,0.601634011
2250,0.933807834
17172,0.030137682
25975,0.311116359
22835,0.029712927
7837,0.196307453
23811,0.030403646
17908,0.024396616
27870,0.037292049
11023,0.026949955
3238,0.782002458
16511,0.031913901
7150,0.028886564
1175,0.026947402
3313,0.044801704
33187,0.025380764
34878,0.833140756
27249,0.439773204
7294,0.94916166
32995,0.028718382
17831,0.034094282
32095,0.023964046
26573,0.031371754
5959,0.027921599
12350,0.041943248
6112,0.217688979
4432,0.05200109
36784,0.330849768
21027,0.03559302
26111,0.035455224
6389,0.026661622
10411,0.030299182
12642,0.438247073
21034,0.02886654
33875,0.123601004
20191,0.024505211
23926,0.025187055
35428,0.95994732
29552,0.061065142
22183,0.329600612
1739,0.027928871
20018,0.037450669
4225,0.024772395
25873,0.95450763
9706,0.972539604
28750,0.02509218
17874,0.025352703
9618,0.551952044
36741,0.028814565
14721,0.823864421
25735,0.9002986
23718,0.911696105
36340,0.129083946
15668,0.862205317
24479,0.944459003
8912,0.025308638
29025,0.028530145
29761,0.156483543
23309,0.02812929
13441,0.02625753
21582,0.030076556
28228,0.156711408
35457,0.706242722
6263,0.923230606
3250,0.02876527
23631,0.650877128
6893,0.058648851
21098,0.051440106
38662,0.106415585
31208,0.904219768
34507,0.035225649
9971,0.02787446
2053,0.071537681
2935,0.058684157
7022,0.033439707
2565,0.321092097
18037,0.494727413
35235,0.08314202
25116,0.885632005
25744,0.092695485
37796,0.191489599
38860,0.661001817
2897,0.18714769
28201,0.786015794
33244,0.949783928
610,0.971072777
29447,0.02744645
16559,0.830107765
28432,0.266101471
25684,0.024625395
26173,0.030863293
22542,0.041792898
1246,0.026947529
18425,0.0401763
16772,0.034785971
8892,0.959079863
31365,0.040667246
37441,0.955967428
37141,0.081662081
19077,0.896915934
11015,0.046885994
18244,0.721861832
24696,0.972489261
21782,0.034674211
39071,0.048716481
10592,0.215511151
8990,0.971407441
8520,0.399329759
17785,0.072560341
30943,0.971527744
2996,0.070061558
25368,0.039630944
28418,0.802696093
34420,0.943080018
25507,0.025869108
18421,0.972651517
5449,0.034247844
12321,0.16253909
12295,0.968752493
4176,0.024452555
19524,0.857518182
25609,0.967939482
26709,0.093663051
3795,0.024351005
20276,0.967040177
30405,0.969144806
8867,0.441808902
349,0.03015257
36349,0.857041292
34832,0.964636405
29631,0.957763269
7141,0.961090022
14671,0.028231927
25500,0.964259272
27797,0.95497213
31162,0.354881241
27000,0.139596797
11857,0.965553545
29820,0.030999998
35506,0.030344975
21553,0.0640675
27275,0.971240301
20148,0.944543272
3752,0.916727278
13926,0.955842926
36743,0.972999388
28064,0.041597395
29943,0.246839716
30970,0.044230789
11875,0.028442224
14616,0.968739748
26345,0.900024189
19858,0.117870261
6581,0.957488305
15738,0.966104629
36681,0.070960901
33606,0.27852373
36214,0.76287021
9259,0.970627006
11996,0.85752577
16483,0.048352501
4692,0.973200814
12036,0.039891995
10897,0.159091523
30967,0.960862453
37486,0.259846375
9466,0.706023
5828,0.908166892
474,0.144557005
4617,0.964080192
12099,0.102613709
4159,0.026984057
26255,0.035531914
32870,0.127821905
39227,0.029273334
12816,0.937741992
23990,0.05063153
34238,0.572615612
23848,0.96273606
1703,0.968069977
20600,0.648961943
32406,0.10425417
35564,0.268924578
12620,0.930141398
20788,0.124826895
20812,0.064833561
12242,0.961185641
501,0.053741275
38918,0.268583015
10759,0.871492747
16286,0.970216542
35486,0.058122506
38851,0.962856876
15155,0.462843801
15390,0.437949847
23778,0.127953642
19542,0.96494178
32611,0.97211914
35353,0.031917544
35846,0.9485963
38549,0.953200865
38683,0.608299384
25978,0.948835732
18826,0.931694868
22821,0.944241521
34723,0.936367626
23484,0.045885913
2755,0.744279904
20836,0.036711835
10542,0.564389125
3070,0.917070389
5461,0.93126609
23554,0.961981826
7259,0.030373182
11355,0.967087004
23999,0.971180098
22931,0.935007286
37792,0.033859508
28572,0.960561695
30066,0.966435037
8514,0.068615278
39089,0.042330384
9859,0.374334804
23247,0.043960654
6729,0.533258566
2578,0.145717052
25240,0.9721342
7775,0.241385682
9741,0.273727518
18538,0.068249091
2014,0.048672977
28344,0.971502499
7906,0.100633181
38573,0.953320645
11539,0.494708885
26181,0.94060803
14525,0.028931456
31207,0.434543358
19422,0.921172759
23879,0.917541047
35271,0.059679989
34207,0.954109269
26656,0.027675366
37927,0.960272656
26960,0.923343967
7656,0.971953628
17830,0.972528334
10892,0.95794101
23421,0.094722845
14779,0.59950731
38739,0.968898156
26515,0.65098689
32211,0.946988125
25111,0.800730453
37723,0.935974612
18045,0.026402216
34833,0.287558582
24291,0.025068277
20641,0.919145585
27337,0.744094163
32813,0.926052376
6043,0.913347879
1607,0.024696715
21433,0.972239201
37159,0.959588366
30393,0.105438742
25497,0.970201536
39000,0.746269017
2116,0.889237463
24272,0.927322428
37037,0.940812262
24482,0.195848875
24284,0.967618366
10557,0.492393455
32086,0.969542999
25277,0.774177022
7400,0.802757698
33197,0.920929074
12432,0.913709821
26252,0.871110246
14769,0.945851249
28818,0.955446249
33060,0.46801131
23822,0.959578718
36645,0.029294554
38134,0.963317636
24412,0.867570623
38771,0.971284914
28595,0.046399933
13252,0.959788011
24526,0.968992196
10338,0.946601389
2146,0.037328385
32072,0.597503334
13620,0.906643445
12570,0.042777151
29140,0.870125715
18667,0.91919969
4786,0.969765804
11836,0.966509395
933,0.135847399
7760,0.972578549
33252,0.9254767
37941,0.968911466
33342,0.214252489
16094,0.922136608
2078,0.850598338
38176,0.963160834
20653,0.086048874
9079,0.966808634
28464,0.756170118
13722,0.930133533
8607,0.223409266
21931,0.099777274
34873,0.93362618
11116,0.943504705
7967,0.949294819
30870,0.025717698
14290,0.971995996
28129,0.960913269
23864,0.721911871
4420,0.959786503
7761,0.760375071
35670,0.16251144
13290,0.958257455
31697,0.970747258
33870,0.95062243
27462,0.505009119
4083,0.965835882
18566,0.033937559
1083,0.96939261
34791,0.28983201
450,0.362343468
22661,0.4005927
16110,0.955219536
2132,0.927335798
4761,0.968834232
32213,0.970122957
8154,0.407241135
13520,0.928880072
21455,0.971629653
38895,0.963912384
20499,0.947815184
8656,0.957536317
637,0.551435703
15124,0.970762856
21082,0.025196603
14994,0.932588043
38656,0.916560616
10474,0.907380303
9667,0.86301577
11775,0.967916783
6269,0.06339195
31622,0.961047518
16184,0.961345498
13731,0.941769602
20974,0.064494061
37030,0.970141504
30805,0.319482121
6172,0.049263216
8204,0.597446853
31610,0.971700294
10732,0.025448634
29458,0.969060452
21142,0.964513001
19570,0.9337376
628,0.149608083
11635,0.973274342
38994,0.025175226
21066,0.195242817
18648,0.972451853
5455,0.968170103
35631,0.099831777
31679,0.950611622
602,0.954460792
23460,0.959551821
15836,0.070366529
12523,0.960475777
8674,0.971533378
23338,0.970292345
10122,0.030692415
36908,0.045911836
25045,0.933117042
5176,0.483750258
1577,0.921713358
9733,0.02803711
26289,0.925629897
14277,0.972831187
36940,0.858875865
38184,0.969941012
37519,0.039379748
2002,0.031555225
17500,0.03131804
9170,0.96547647
3200,0.963228118
32383,0.968623175
35691,0.400100177
9949,0.954188941
30395,0.961137378
31091,0.223330149
32598,0.971948058
36241,0.955910275
20347,0.148716314
22978,0.06754889
12155,0.937010526
14681,0.953128816
36180,0.748906952
10725,0.780635612
24249,0.96858948
